name,bio,following,followers,profile_photo_url,wallpaper_photo_url,tweet_caption,tweet_media_url,tweet_url,tweet_timestamp,retweets,likes
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Para pemimpin negara G20 mengenakan batik saat menghadiri gala dinner KTT G20 di Bali. Batik-batik aneka corak dan warna itu jadi cinderamata Indonesia untuk tamu-tamu penting kita. 

Batik Indonesia adalah warisan kemanusiaan untuk budaya lisan dan nonbendawi yang diakui UNESCO. https://t.co/uaJb4Oe1Nk","[Photo(previewUrl='https://pbs.twimg.com/media/Fh5dq7RVQAEfMEt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fh5dq7RVQAEfMEt?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593814314099838976,2022-11-19 03:51:58+00:00,1586,13840
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Saya kembali bertemu dengan Perdana Menteri Arab Saudi Mohammed bin Salman di sela KTT APEC di Bangkok, hari ini. Terima kasih atas kehadiran Yang Mulia MBS pada KTT G20 di Bali. 

Kerja sama kedua negara sudah berjalan sangat baik dan saya berharap dapat terus ditingkatkan. https://t.co/zUV2c6Nuze","[Photo(previewUrl='https://pbs.twimg.com/media/Fh1yMsHVEAAuKsx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fh1yMsHVEAAuKsx?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593555407829553152,2022-11-18 10:43:10+00:00,439,4179
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Saya melakukan pertemuan dengan Chief Executive Daerah Adminitrasi Khusus Hong Kong John Lee di sela pertemuan pemimpin ekonomi APEC di Bangkok, hari ini.

Tiga isu utama saya sampaikan pada pertemuan ini yaitu kerja sama perdagangan, investasi, dan perlindungan WNI di Hong Kong. https://t.co/CBRACACssj","[Photo(previewUrl='https://pbs.twimg.com/media/Fh1ZL2DUYAYYBDo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fh1ZL2DUYAYYBDo?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593527926263189504,2022-11-18 08:53:58+00:00,288,2135
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Dalam jangka pendek, kolaborasi antaranggota APEC mutlak diperlukan untuk atasi inflasi dan pastikan ketahanan pangan. Dalam jangka panjang, saya mendorong penguatan kemitraan ekonomi digital dan ekonomi hijau. https://t.co/ZfvFT4Yfaw","[Photo(previewUrl='https://pbs.twimg.com/media/Fh1ASDgVEAIWNpM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fh1ASDgVEAIWNpM?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593500525026496512,2022-11-18 07:05:05+00:00,115,962
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Pertemuan pemimpin APEC digelar di Queen Sirikit National Convention Center, Bangkok, hari ini. Pada sesi pertama pertemuan, saya menyampaikan intervensi dengan kembali menggaungkan soal perlunya kerja sama yang konkret dalam menghadapi krisis global. https://t.co/keN3FIeCW7","[Photo(previewUrl='https://pbs.twimg.com/media/Fh1ARcsVQAEE5S9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fh1ARcsVQAEE5S9?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593500518080729094,2022-11-18 07:05:03+00:00,317,2527
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Pertemuan bilateral dengan Perdana Menteri Selandia Baru Jacinda Ardern di Bangkok, pagi ini.

Saya berharap spirit kerja sama G20 dapat berlanjut di KTT APEC di Thailand ini. APEC harus menjadi bagian dari upaya mendorong percepatan pemulihan ekonomi di kawasan Asia dan Pasifik. https://t.co/ZkpdchgCVe","[Photo(previewUrl='https://pbs.twimg.com/media/Fh0XAQFVQAAiEK5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fh0XAQFVQAAiEK5?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593455138672214016,2022-11-18 04:04:44+00:00,369,3099
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Saya tiba di Bangkok, kemarin, dan hari ini serangkaian agenda kerja sudah menanti. Selain agenda utama Pertemuan Para Pemimpin Ekonomi APEC, juga pertemuan bilateral dengan PM Selandia Baru, Chief Executive Hong Kong, lalu PM Arab Saudi, kemudian audiensi dengan Raja Thailand. https://t.co/0S5VSIskdG","[Photo(previewUrl='https://pbs.twimg.com/media/Fhz9TmmUoAElLEz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhz9TmmUoAElLEz?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593426883793678336,2022-11-18 02:12:28+00:00,448,4102
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Dari Bandara I Gusti Ngurah Rai, Bali, siang ini saya bersama Ibu Negara dan delegasi terbatas bertolak ke Bangkok, Thailand. Saya akan menghadiri pertemuan KTT APEC hingga besok Jumat 18 November 2022.

Saya akan kembali ke Indonesia, insyaallah, tanggal 18 November malam. https://t.co/i8PdyjeufP","[Photo(previewUrl='https://pbs.twimg.com/media/Fhv6jqpVEAAwz1D?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhv6jqpVEAAwz1D?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593142386561277952,2022-11-17 07:21:58+00:00,602,6219
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Saya menyampaikan apresiasi kepada semua pihak yang telah ikut serta menyukseskan pelaksanaan KTT G20 di Bali.

Saya juga ingin menyampaikan permohonan maaf yang sebesar-besarnya kepada masyarakat Bali yang saya tahu terganggu di jalanan karena adanya KTT G20 ini. https://t.co/nH3WB6HaOu","[Photo(previewUrl='https://pbs.twimg.com/media/Fhv6ENlVsAIJ1p8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhv6ENlVsAIJ1p8?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fhv6EftUUAMDB0n?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhv6EftUUAMDB0n?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593141851103821824,2022-11-17 07:19:51+00:00,129,1353
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Menghadiri Syukuran Panitia Nasional Pelaksanaan KTT G20 di Bali Nusa Dua Convention Center. 

Alhamdulillah, KTT G20 berjalan lancar dan kondusif. Rapi di jalan, hotel, pertemuan, summit, jamuan makan malam, juga di hutan mangrove. Cuaca selama KTT pun sangat baik. https://t.co/vnr6Dllx0m","[Photo(previewUrl='https://pbs.twimg.com/media/Fhv6DSdVsAAC_qs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhv6DSdVsAAC_qs?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fhv6DiHUoAEW3Dg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhv6DiHUoAEW3Dg?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fhv6DyqVIAEldoq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhv6DyqVIAEldoq?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593141838806142976,2022-11-17 07:19:48+00:00,373,3395
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Sejumlah wartawan terlihat pula di pasar saat saya datang berkunjung. Di antara mereka adalah para jurnalis dari berbagai negara yang meliput KTT G20 kemarin. 

Pada kesempatan ini, saya menyampaikan terima kasih kepada seluruh media yang telah meliput acara G20. https://t.co/NPSWlFUaL7","[Photo(previewUrl='https://pbs.twimg.com/media/FhvlIBUUYAEZmFV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhvlIBUUYAEZmFV?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhvlINxVIAEoo4L?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhvlINxVIAEoo4L?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593118825188577280,2022-11-17 05:48:21+00:00,116,1154
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"KTT G20 di Bali sudah selesai. Sebagian pemimpin dunia yang hadir sudah meninggalkan Bali semenjak kemarin. Hari ini, saya pun kembali ke rutinitas seperti biasa. 

Saya mengunjungi Pasar Badung, bertemu para pedagang, meninjau harga-harga dan ketersediaan bahan pangan di pasar. https://t.co/aWomZVMQm2","[Photo(previewUrl='https://pbs.twimg.com/media/FhvlHZMUUAA1G_G?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhvlHZMUUAA1G_G?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhvlHoqUoAAV3Xc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhvlHoqUoAAV3Xc?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593118814912512001,2022-11-17 05:48:18+00:00,574,5302
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Dalam pertemuan bilateral setelah itu, kami sama-sama menyaksikan penandatanganan sejumlah naskah kerja sama Indonesia dan Tiongkok. https://t.co/HZScj7Jhhi","[Photo(previewUrl='https://pbs.twimg.com/media/FhvkwSaVUAEWIWM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhvkwSaVUAEWIWM?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhvkwglUoAAnavu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhvkwglUoAAnavu?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593118417850359808,2022-11-17 05:46:44+00:00,104,1154
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Di sela KTT G20 di Bali kemarin, saya bersama Presiden RRT Xi Jinping menyaksikan showcase proyek strategis Indonesia dan RRT, Kereta Cepat Jakarta-Bandung. 

Progres pembangunan kereta api cepat ini telah mencapai 80,4% dan ditargetkan beroperasi pada pertengahan tahun 2023. https://t.co/mPveTRRlgk","[Photo(previewUrl='https://pbs.twimg.com/media/FhvkvsiUoAEcJLq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhvkvsiUoAEcJLq?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fhvkv6zVEAk9BnL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhvkv6zVEAk9BnL?format=jpg&name=large')]",https://twitter.com/jokowi/status/1593118407737868290,2022-11-17 05:46:41+00:00,381,3542
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Kemudian juga energy transition mechanism, khususnya untuk Indonesia, memperoleh komitmen dari Just Energy Transition Programme sebesar USD20 miliar. Juga komitmen bersama yakni setidaknya 30 persen dari daratan dunia dan 30 persen lautan dunia dilindungi di tahun 2030.",,https://twitter.com/jokowi/status/1592872599683747840,2022-11-16 13:29:56+00:00,113,864
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"G20 Bali juga menghasilkan hasil konkret, antara lain terbentuknya pandemic fund yang telah terkumpul USD1,5 miliar. Kemudian pembentukan dan operasionalisasi resilient and sustainability trust di bawah IMF sejumlah USD81,6 miliar untuk membantu negara yang menghadapi krisis.",,https://twitter.com/jokowi/status/1592872595770474497,2022-11-16 13:29:55+00:00,118,944
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Kepemimpinan Indonesia pada G20 telah  menghasilkan Deklarasi Pemimpin G20 Bali sepanjang 52 paragraf. 

Penyikapan perang di Ukraina diperdebatkan paling alot. Akhirnya, para pemimpin G20 sepakat isi deklarasi: condemnation perang di Ukraina karena telah melanggar batas wilayah. https://t.co/Y4VFWliMsQ","[Photo(previewUrl='https://pbs.twimg.com/media/FhsFLb-UcAAqGGR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhsFLb-UcAAqGGR?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592872593329389569,2022-11-16 13:29:55+00:00,741,5447
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Selamat kepada India yang akan melanjutkan kepemimpinan G20 tahun 2023. Saya yakin di bawah kepemimpinan Perdana Menteri Narendra Modi, G20 akan terus bergerak.

Sebagai sahabat India, Indonesia siap untuk mendukung kesuksesan presidensi G20 India tahun depan. https://t.co/1Kuij4Gmt3","[Photo(previewUrl='https://pbs.twimg.com/media/Fhrs3OxVIAED_Eg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhrs3OxVIAED_Eg?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592845857124397057,2022-11-16 11:43:40+00:00,869,7589
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Selain deklarasi, presidensi Indonesia juga menghasilkan concrete deliverables yang berisi daftar proyek kerja sama negara anggota G20 dan undangan. Proyek kerja sama inilah yang akan membantu membumikan kerja G20 lebih dekat dengan rakyat. https://t.co/FVakYnZGeu","[Photo(previewUrl='https://pbs.twimg.com/media/FhrsYOhVUAAuAXs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhrsYOhVUAAuAXs?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592845325727072256,2022-11-16 11:41:33+00:00,128,1251
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918172,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Penghargaan yang setinggi-tingginya kepada semua yang hadir yang telah memberikan fleksibilitasnya sehingga deklarasi dapat disepakati dan disahkan, juga kepada seluruh working groups dan engagement groups atas dedikasi, pemikiran, dan kontribusinya bagi presidensi G20 Indonesia. https://t.co/aUx1RE44wH","[Photo(previewUrl='https://pbs.twimg.com/media/FhrsXnhVsAA7ZAl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhrsXnhVsAA7ZAl?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592845314570223616,2022-11-16 11:41:31+00:00,129,1411
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918173,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Presidensi Indonesia dimulai dengan harapan untuk menyatukan niat bersama dalam mewujudkan pemulihan dunia yang inklusif dari pandemi. 

Indonesia telah mengupayakan berbagai solusi terbaik selama satu tahun kepemimpinan di tengah berbagai tantangan baru yang muncul. https://t.co/EMlh2j5p7V","[Photo(previewUrl='https://pbs.twimg.com/media/FhrsXCcVEAAwcQw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhrsXCcVEAAwcQw?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592845304277381120,2022-11-16 11:41:28+00:00,65,840
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918173,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"KTT G20 di Bali selama dua hari telah berakhir.  Merupakan suatu kehormatan bagi Indonesia untuk memimpin G20 selama satu tahun terakhir ini. 

Saya bersyukur bahwa G20 Indonesia telah menghasilkan sebuah dokumen berupa G20 Bali Leaders Declaration. https://t.co/hFd9JaCiug","[Photo(previewUrl='https://pbs.twimg.com/media/FhrsWexUoAASKA0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhrsWexUoAASKA0?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592845296006230016,2022-11-16 11:41:26+00:00,940,8620
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918173,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Saya sempat menemani para wartawan yang meliput kegiatan KTT G20 berkeliling Taman Hutan Raya Ngurah Rai di Kota Denpasar pagi ini. 

Saya memandu mereka berkeliling Tahura dan melihat mangrove, serta mengenalkan spesies-spesies mangrove di area pembibitan. https://t.co/BaBIGzC3VI","[Photo(previewUrl='https://pbs.twimg.com/media/Fhrb2hyVUAI1abe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhrb2hyVUAI1abe?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhrcBuxUUAAvUFh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhrcBuxUUAAvUFh?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhrcDBMVUAI6IFW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhrcDBMVUAI6IFW?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhrcEtRUcAMY3Q0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhrcEtRUcAMY3Q0?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592827445715271681,2022-11-16 10:30:31+00:00,423,3165
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918173,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Indonesia siap menjadi tuan rumah penyelenggaraan pesta olahraga terakbar di dunia, Olimpiade pada tahun 2036 mendatang. Indonesia menyiapkan Ibu Kota Nusantara (IKN) sebagai tempatnya. https://t.co/hDnbFI1o3c","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1592784357269204993/pu/img/lZBkgJq2Y1O6nIEZ.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1592784357269204993/pu/vid/480x270/svNExNs8cuY_7p33.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1592784357269204993/pu/pl/JED4h54CfOvU68yv.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1592784357269204993/pu/vid/1280x720/xVvsvcB58Ua0FxKj.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1592784357269204993/pu/vid/640x360/tyGsMpm3tOcwXOGq.mp4?tag=12', bitrate=832000)], duration=86.513, views=327088)]",https://twitter.com/jokowi/status/1592784459656749058,2022-11-16 07:39:42+00:00,693,4261
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918173,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Indonesia siap menjadi tuan rumah penyelenggaraan pesta olahraga terakbar di dunia, Olimpiade pada tahun 2036 mendatang. Indonesia menyiapkan Ibu Kota Nusantara (IKN) sebagai tempatnya. https://t.co/ZjBfC5wZwA","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1592780657062658048/pu/img/w9SyQ76_mUE_wQ3L.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1592780657062658048/pu/vid/480x270/tzzSve4Zb-89WNCZ.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1592780657062658048/pu/pl/rrnUF4V_UiIjjseU.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1592780657062658048/pu/vid/1280x720/aWTxVkPDrqsHpfUp.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1592780657062658048/pu/vid/640x360/3jfP_dzWFOYHRjoE.mp4?tag=12', bitrate=832000)], duration=86.513, views=69976)]",https://twitter.com/jokowi/status/1592782287925817346,2022-11-16 07:31:04+00:00,629,3776
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918173,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Kuliner Nusantara disajikan, beragam penampilan budaya, tarian, dan pertunjukan mengisi suguhan untuk tamu-tamu penting itu.

Sajian dan pertunjukan semalam mengingatkan kita semua untuk mulai berpegangan tangan bersama, hidup rukun, dan menebar kebahagiaan. https://t.co/uCakmTkQpl","[Photo(previewUrl='https://pbs.twimg.com/media/Fhp3Sk9UcAAi9T3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhp3Sk9UcAAi9T3?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fhp3S7zUAAIGrF8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhp3S7zUAAIGrF8?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fhp3TYvVIAApqr1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhp3TYvVIAApqr1?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592716601794920448,2022-11-16 03:10:03+00:00,255,2199
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918173,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Jamuan santap malam untuk para pemimpin negara G20, organisasi internasional, dan undangan lainnya digelar semalam di pelataran patung Garuda Wisnu Kencana. 

Saya dan Ibu Negara menyambut tamu-tamu terhormat yang datang dan langsung berfoto bersama dengan latar megah GWK. https://t.co/tUvD6FNbzE","[Photo(previewUrl='https://pbs.twimg.com/media/Fhp3RvKVIAEcjEm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhp3RvKVIAEcjEm?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/Fhp3SFYUAAAk5qC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fhp3SFYUAAAk5qC?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592716576368664576,2022-11-16 03:09:57+00:00,1305,12139
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918173,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Saya menekankan tiga hal penting bagi PGII dalam mendukung pembangunan infrastruktur di negara berkembang.

Dukungan PGII harus bersifat berdasarkan kebutuhan riil negara tujuan, harus didasarkan pada paradigma kolaborasi, dan menghasilkan dukungan pembangunan berkelanjutan.",,https://twitter.com/jokowi/status/1592533736155123723,2022-11-15 15:03:25+00:00,77,604
Joko Widodo,"Akun Twitter resmi Presiden Republik Indonesia Joko Widodo 🇮🇩. 
#MenujuIndonesiaMaju",58,18918173,https://pbs.twimg.com/profile_images/1587343876636831744/6S95wTrc_normal.jpg,https://pbs.twimg.com/profile_banners/366987179/1667287247,"Krisis multidimensional yang dihadapi dunia membawa tantangan tersendiri bagi pembangunan infrastruktur di negara berkembang, termasuk melalui penyusutan ruang fiskal. Hal ini dibahas pada side event Partnership for Global Infrastructure and Investment (PGII) di Bali, hari ini. https://t.co/IoAxa2Fez4","[Photo(previewUrl='https://pbs.twimg.com/media/FhnQ_bdVIAAAJ02?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhnQ_bdVIAAAJ02?format=jpg&name=large')]",https://twitter.com/jokowi/status/1592533733894414338,2022-11-15 15:03:24+00:00,405,2818
